OrderNumber,OrderQty,UnitPrice,OrderLineNumber,Sales,OrderDate,Status,QTR_ID,Month_ID,Year,ProductLine,CustomerName,City,State,Country,Region,Revenue
10206,47,100.00,6,9064.89,2003-12-05,Shipped,4,12,2003,Classic Cars,Canadian Gift Exchange Network,Vancouver,BC,Canada,NA,4700.00
10304,47,100.00,6,10172.70,2004-10-11,Shipped,4,10,2004,Classic Cars,Auto Assoc. & Cie.,Versailles,\N,France,EMEA,4700.00
10305,48,31.47,6,1510.56,2004-10-13,Shipped,4,10,2004,Classic Cars,Marta's Replicas Co.,Cambridge,MA,USA,NA,1510.56
10359,48,54.68,6,2624.64,2004-12-15,Shipped,4,12,2004,Classic Cars,Reims Collectables,Reims,\N,France,EMEA,2624.64
10302,48,74.48,6,3575.04,2003-10-06,Shipped,4,10,2003,Classic Cars,UK Collectables,Liverpool,Liverpool,UK,EMEA,3575.04
10307,48,86.81,6,4166.88,2004-10-14,Shipped,4,10,2004,Vintage Cars,Classic Gift Ideas,Philadelphia,Philadelphia,USA,NA,4166.88
10229,48,100.00,6,5704.32,2004-03-11,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4800.00
10279,48,100.00,6,6168.00,2004-08-09,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4800.00
10372,48,100.00,6,7031.52,2005-01-26,Shipped,1,1,2005,Classic Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,4800.00
10349,48,100.00,6,7396.80,2004-12-01,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,4800.00
10246,49,36.07,6,1767.43,2004-05-05,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1767.43
10139,49,43.13,6,2113.37,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,2113.37
10149,49,49.28,6,2414.72,2003-09-12,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,CA,USA,NA,2414.72
10133,49,57.10,6,2797.90,2003-06-27,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2797.90
10151,49,100.00,6,5412.54,2003-09-21,Shipped,3,9,2003,Trucks and Buses,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,4900.00
10396,49,100.00,6,5720.75,2005-03-23,Shipped,1,3,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4900.00
10195,49,100.00,6,6445.46,2003-11-25,Shipped,4,11,2003,Trucks and Buses,Mini Classics,White Plains,NY,USA,NA,4900.00
10336,49,100.00,6,7460.74,2004-11-20,Shipped,4,11,2004,Classic Cars,La Corne D'abondance,Paris,\N,France,EMEA,4900.00
10373,50,60.49,6,3024.50,2005-01-31,Shipped,1,1,2005,Vintage Cars,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,3024.50
10261,50,81.43,6,4071.50,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Montreal,Quebec,Canada,NA,4071.50
10424,50,100.00,6,12001.00,2005-05-31,In Process,2,5,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,5000.00
10322,50,100.00,6,12536.50,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,5000.00
10400,58,100.00,6,7307.42,2005-04-01,Shipped,2,4,2005,Vintage Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,5800.00
10401,62,77.73,6,4819.26,2005-04-03,On Hold,2,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,NJ,USA,NA,4819.26
10420,66,92.95,6,6134.70,2005-05-29,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,6134.70
10407,76,94.50,6,7182.00,2005-04-22,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,7182.00
10407,13,81.33,7,1057.29,2005-04-22,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,1057.29
10419,15,42.67,7,640.05,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Salzburg,\N,Austria,EMEA,640.05
10412,19,48.70,7,925.30,2005-05-03,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,925.30
10127,20,96.99,7,1939.80,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,1939.80
10122,20,100.00,7,2142.00,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,Marseille,Marseille,France,EMEA,2000.00
10182,20,100.00,7,2212.00,2003-11-12,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2000.00
10327,20,100.00,7,3469.20,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2000.00
10131,21,41.71,7,875.91,2003-06-16,Shipped,2,6,2003,Planes,Gift Ideas Corp.,Glendale,CT,USA,NA,875.91
10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,1063.65
10347,21,58.95,7,1237.95,2004-11-29,Shipped,4,11,2004,Vintage Cars,Australian Collectors,Melbourne,Victoria,Australia,APAC,1237.95
10273,21,65.34,7,1372.14,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Bruxelles,\N,Belgium,EMEA,1372.14
10388,21,86.77,7,1822.17,2005-03-03,Shipped,1,3,2005,Motorcycles,FunGiftIdeas.com,New Bedford,MA,USA,NA,1822.17
10117,21,95.80,7,2011.80,2003-04-16,Shipped,2,4,2003,Trains,Dragon Souveniers,Singapore,\N,Singapore,APAC,2011.80
10183,21,96.84,7,2033.64,2003-11-13,Shipped,4,11,2003,Trucks and Buses,Classic Gift Ideas,Philadelphia,Philadelphia,USA,NA,2033.64
10336,21,100.00,7,2230.41,2004-11-20,Shipped,4,11,2004,Trains,La Corne D'abondance,Paris,\N,France,EMEA,2100.00
10223,21,100.00,7,2475.27,2004-02-20,Shipped,1,2,2004,Motorcycles,Australian Collectors,Melbourne,Victoria,Australia,APAC,2100.00
10151,21,100.00,7,3734.01,2003-09-21,Shipped,3,9,2003,Classic Cars,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,2100.00
10209,22,89.73,7,1974.06,2004-01-09,Shipped,1,1,2004,Vintage Cars,Men 'R' US Retailers,Los Angeles,Los Angeles,USA,NA,1974.06
10238,22,93.77,7,2062.94,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2062.94
10370,22,96.86,7,2130.92,2005-01-20,Shipped,1,1,2005,Trucks and Buses,Anna's Decorations,Sydney,North Sydney,Australia,APAC,2130.92
10180,22,100.00,7,2514.60,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,Lille,France,EMEA,2200.00
10105,22,100.00,7,2556.18,2003-02-11,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,\N,Denmark,EMEA,2200.00
10359,22,100.00,7,2603.04,2004-12-15,Shipped,4,12,2004,Classic Cars,Reims Collectables,Reims,\N,France,EMEA,2200.00
10173,22,100.00,7,3452.68,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,2200.00
10363,22,100.00,7,3686.54,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,2200.00
10161,23,53.33,7,1226.59,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Aaarhus,\N,Denmark,EMEA,1226.59
10288,23,73.41,7,1688.43,2004-09-01,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,Singapore,\N,Singapore,APAC,1688.43
10355,23,100.00,7,3177.91,2004-12-07,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2300.00
10300,23,100.00,7,3786.49,2003-10-04,Shipped,4,10,2003,Classic Cars,Blauer See Auto,Frankfurt,Frankfurt,Germany,EMEA,2300.00
10141,24,45.99,7,1103.76,2003-08-01,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Uusimaa,Espoo,Finland,EMEA,1103.76
10142,24,70.22,7,1685.28,2003-08-08,Shipped,3,8,2003,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1685.28
10120,24,100.00,7,3417.12,2003-04-29,Shipped,2,4,2003,Planes,Australian Collectors,Melbourne,Victoria,Australia,APAC,2400.00
10226,24,100.00,7,3892.08,2004-02-26,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co.,San Diego,CA,USA,NA,2400.00
10164,25,53.83,7,1345.75,2003-10-21,Resolved,4,10,2003,Vintage Cars,Mini Auto Werke,Graz,\N,Austria,EMEA,1345.75
10386,25,54.57,7,1364.25,2005-03-01,Resolved,1,3,2005,Planes,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1364.25
10284,25,69.60,7,1740.00,2004-08-21,Shipped,3,8,2004,Planes,Norway Gifts By Mail,Oslo,\N,Norway,EMEA,1740.00
10201,25,73.88,7,1847.00,2003-12-01,Shipped,4,12,2003,Motorcycles,Mini Wheels Co.,San Francisco,CA,USA,NA,1847.00
10225,25,99.82,7,2495.50,2004-02-22,Shipped,1,2,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,2495.50
10310,25,100.00,7,2504.75,2004-10-16,Shipped,4,10,2004,Classic Cars,Toms Spezialitten,Koln,Koln,Germany,EMEA,2500.00
10371,25,100.00,7,2602.25,2005-01-23,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2500.00
10356,26,31.86,7,828.36,2004-12-09,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,Paris,\N,France,EMEA,828.36
10324,26,58.38,7,1517.88,2004-11-05,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,NY,USA,NA,1517.88
10416,26,61.22,7,1591.72,2005-05-10,Shipped,2,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,1591.72
10390,26,78.11,7,2030.86,2005-03-04,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2030.86
10241,26,81.33,7,2114.58,2004-04-13,Shipped,2,4,2004,Classic Cars,Mini Caravy,Strasbourg,Strasbourg,France,EMEA,2114.58
10232,26,88.34,7,2296.84,2004-03-20,Shipped,1,3,2004,Ships,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,2296.84
,26,100.00,7,3710.98,2004-12-17,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,2600.00
10292,26,100.00,7,4554.94,2004-09-08,Shipped,3,9,2004,Classic Cars,Land of Toys Inc.,NYC,NY,USA,NA,2600.00
10133,27,50.19,7,1355.13,2003-06-27,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1355.13
10308,27,82.79,7,2235.33,2004-10-15,Shipped,4,10,2004,Planes,Mini Classics,White Plains,NY,USA,NA,2235.33
10396,27,83.20,7,2246.40,2005-03-23,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2246.40
10321,27,100.00,7,2851.20,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,New Bedford,MA,USA,NA,2700.00
10148,27,100.00,7,3469.50,2003-09-11,Shipped,3,9,2003,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,2700.00
10383,28,58.58,7,1640.24,2005-02-22,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1640.24
10229,28,59.55,7,1667.40,2004-03-11,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1667.40
10140,28,60.76,7,1701.28,2003-07-24,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,CA,USA,NA,1701.28
10297,28,79.80,7,2234.40,2004-09-16,Shipped,3,9,2004,Vintage Cars,Clover Collections,Dublin,Dublin,Ireland,EMEA,2234.40
10414,28,100.00,7,3029.04,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,Boston,MA,USA,NA,2800.00
10193,28,100.00,7,3106.88,2003-11-21,Shipped,4,11,2003,Vintage Cars,Australian Collectables,Melbourne,Glen Waverly,Australia,APAC,2800.00
10168,28,100.00,7,3244.36,2003-10-28,Shipped,4,10,2003,Motorcycles,Technics Stores Inc.,Burlingame,CA,USA,NA,2800.00
10333,29,40.25,7,1167.25,2004-11-18,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,CA,USA,NA,1167.25
10261,29,50.78,7,1472.62,2004-06-17,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Montreal,Quebec,Canada,NA,1472.62
10281,29,57.73,7,1674.17,2004-08-19,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,PA,USA,NA,1674.17
10344,29,59.53,7,1726.37,2004-11-25,Shipped,4,11,2004,Classic Cars,Marseille Mini Autos,Marseille,Marseille,France,EMEA,1726.37
10119,29,94.14,7,2730.06,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Salzburg,\N,Austria,EMEA,2730.06
10176,29,100.00,7,2915.66,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,2900.00
10306,29,100.00,7,3207.40,2004-10-14,Shipped,4,10,2004,Ships,AV Stores,Manchester,Manchester,UK,EMEA,2900.00
10192,29,100.00,7,4258.36,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,Nashua,NH,USA,NA,2900.00
10266,29,100.00,7,4812.55,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Reggio Emilia,\N,Italy,EMEA,2900.00
10400,30,74.84,7,2245.20,2005-04-01,Shipped,2,4,2005,Ships,The Sharp Gifts Warehouse,San Jose,CA,USA,NA,2245.20
10129,30,85.41,7,2562.30,2003-06-12,Shipped,2,6,2003,Ships,Stylish Desk Decors,London,London,UK,EMEA,2562.30
10329,30,87.78,7,2633.40,2004-11-15,Shipped,4,11,2004,Motorcycles,Land of Toys Inc.,NYC,NY,USA,NA,2633.40
10185,30,100.00,7,3170.70,2003-11-14,Shipped,4,11,2003,Ships,Mini Creations Ltd.,New Bedford,MA,USA,NA,3000.00
10248,30,100.00,7,3245.40,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,NYC,NY,USA,NA,3000.00
10214,30,100.00,7,5967.00,2004-01-26,Shipped,1,1,2004,Vintage Cars,Corrida Auto Replicas,Madrid,\N,Spain,EMEA,3000.00
10222,31,45.69,7,1416.39,2004-02-19,Shipped,1,2,2004,Planes,Collectable Mini Designs Co.,San Diego,CA,USA,NA,1416.39
10319,31,81.73,7,2533.63,2004-11-03,Shipped,4,11,2004,Motorcycles,Microscale Inc.,NYC,NY,USA,NA,2533.63
10307,31,83.44,7,2586.64,2004-10-14,Shipped,4,10,2004,Ships,Classic Gift Ideas,Philadelphia,Philadelphia,USA,NA,2586.64
10139,31,100.00,7,3184.94,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,3100.00
10106,31,100.00,7,3312.97,2003-02-17,Shipped,1,2,2003,Planes,Rovelli Gifts,Bergamo,\N,Italy,EMEA,3100.00
10153,31,100.00,7,3641.57,2003-09-28,Shipped,3,9,2003,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3100.00
10195,32,28.29,7,905.28,2003-11-25,Shipped,4,11,2003,Classic Cars,Mini Classics,White Plains,NY,USA,NA,905.28
10291,32,71.75,7,2296.00,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,2296.00
10348,32,82.83,7,2650.56,2004-11-01,Shipped,4,11,2004,Classic Cars,Corrida Auto Replicas,Madrid,\N,Spain,EMEA,2650.56
10186,32,89.46,7,2862.72,2003-11-14,Shipped,4,11,2003,Ships,Double Decker Gift Stores,London,London,UK,EMEA,2862.72
10367,32,94.79,7,3033.28,2005-01-12,Resolved,1,1,2005,Vintage Cars,Toys4GrownUps.com,Pasadena,CA,USA,NA,3033.28
10369,32,98.63,7,3156.16,2005-01-20,Shipped,1,1,2005,Vintage Cars,Collectables For Less Inc.,Brickhaven,MA,USA,NA,3156.16
10114,32,100.00,7,3667.52,2003-04-01,Shipped,2,4,2003,Trucks and Buses,La Corne D'abondance,Paris,\N,France,EMEA,3200.00
10159,32,100.00,7,4618.88,2003-10-10,Shipped,4,10,2003,Classic Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,3200.00
10143,32,100.00,7,5248.00,2003-08-10,Shipped,3,8,2003,Planes,Mini Creations Ltd.,New Bedford,MA,USA,NA,3200.00
10104,33,100.00,7,3705.24,2003-01-31,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3300.00
10169,33,100.00,7,4910.40,2003-11-04,Shipped,4,11,2003,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,3300.00
10350,34,50.33,7,1711.22,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1711.22
10328,34,51.93,7,1765.62,2004-11-12,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,\N,Italy,EMEA,1765.62
10155,34,55.89,7,1900.26,2003-10-06,Shipped,4,10,2003,Vintage Cars,Toys of Finland,Helsinki,Helsinki,Finland,EMEA,1900.26
10203,34,64.90,7,2206.60,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2206.60
10264,34,97.97,7,3330.98,2004-06-30,Shipped,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,MA,USA,NA,3330.98
10259,34,99.41,7,3379.94,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,\N,Singapore,APAC,3379.94
10207,34,99.54,7,3384.36,2003-12-09,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,MA,USA,NA,3384.36
10280,34,100.00,7,3474.46,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Torino,\N,Italy,EMEA,3400.00
10285,34,100.00,7,3716.88,2004-08-27,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,MA,USA,NA,3400.00
10230,34,100.00,7,3974.94,2004-03-15,Shipped,1,3,2004,Trucks and Buses,Blauer See Auto,Frankfurt,Frankfurt,Germany,EMEA,3400.00
10150,34,100.00,7,4641.00,2003-09-19,Shipped,3,9,2003,Trucks and Buses,Dragon Souveniers,Singapore,\N,Singapore,APAC,3400.00
10271,35,47.62,7,1666.70,2004-07-20,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,1666.70
10381,35,48.62,7,1701.70,2005-02-17,Shipped,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,1701.70
10246,35,48.70,7,1704.50,2004-05-05,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1704.50
10411,35,59.87,7,2095.45,2005-05-01,Shipped,2,5,2005,Vintage Cars,Quebec Home Shopping Network,Montreal,Quebec,Canada,NA,2095.45
10262,35,71.07,7,2487.45,2004-06-24,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,2487.45
10208,35,100.00,7,4301.15,2004-01-02,Shipped,1,1,2004,Ships,Saveley & Henriot,Lyon,\N,France,EMEA,3500.00
10149,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd.,Brisbane,CA,USA,NA,1194.84
10420,36,57.73,7,2078.28,2005-05-29,In Process,2,5,2005,Classic Cars,Souveniers And Things Co.,Sydney,Chatswood,Australia,APAC,2078.28
10389,36,70.26,7,2529.36,2005-03-03,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,Boras,\N,Sweden,EMEA,2529.36
10337,36,71.89,7,2588.04,2004-11-21,Shipped,4,11,2004,Ships,Classic Legends Inc.,NYC,NY,USA,NA,2588.04
10124,36,85.59,7,3081.24,2003-05-21,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,3081.24
10315,36,100.00,7,3602.16,2004-10-29,Shipped,4,10,2004,Vintage Cars,La Rochelle Gifts,Nantes,Nantes,France,EMEA,3600.00
10398,36,100.00,7,3910.32,2005-03-30,Shipped,1,3,2005,Ships,Reims Collectables,Reims,\N,France,EMEA,3600.00
10287,36,100.00,7,4297.32,2004-08-30,Shipped,3,8,2004,Classic Cars,Vida Sport,Gensve,Gensve,Switzerland,EMEA,3600.00
10296,36,100.00,7,5676.84,2004-09-15,Shipped,3,9,2004,Planes,Bavarian Collectables Imports,Munich,Munich,Germany,EMEA,3600.00
10162,37,38.98,7,1442.26,2003-10-18,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,CA,USA,NA,1442.26
10391,37,46.90,7,1735.30,2005-03-09,Shipped,1,3,2005,Classic Cars,Anna's Decorations,Sydney,North Sydney,Australia,APAC,1735.30
10263,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,Gift Depot Inc.,Bridgewater,CT,USA,NA,2311.02
10282,37,66.78,7,2470.86,2004-08-20,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2470.86
10220,37,100.00,7,5032.74,2004-02-12,Shipped,1,2,2004,Classic Cars,Clover Collections,Dublin,Dublin,Ireland,EMEA,3700.00
10394,37,100.00,7,5207.75,2005-03-15,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,3700.00
10314,38,61.51,7,2337.38,2004-10-22,Shipped,4,10,2004,Trains,Heintze Collectables,Aaarhus,\N,Denmark,EMEA,2337.38
10373,38,70.44,7,2676.72,2005-01-31,Shipped,1,1,2005,Planes,Oulu Toy Supplies,Oulu,Oulu,Finland,EMEA,2676.72
10107,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,Land of Toys Inc.,NYC,NY,USA,NA,3155.14
10425,38,99.41,7,3777.58,2005-05-31,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,Nantes,France,EMEA,3777.58
10349,38,100.00,7,5223.48,2004-12-01,Shipped,4,12,2004,Trucks and Buses,Muscle Machine Inc,NYC,NY,USA,NA,3800.00
10194,39,54.94,7,2142.66,2003-11-25,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot,Lyon,\N,France,EMEA,2142.66
10217,39,62.05,7,2419.95,2004-02-04,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,\N,Singapore,APAC,2419.95
10332,39,86.72,7,3382.08,2004-11-17,Shipped,4,11,2004,Classic Cars,AV Stores,Manchester,Manchester,UK,EMEA,3382.08
10108,39,89.38,7,3485.82,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Makati City,\N,Philippines,APAC,3485.82
10215,39,90.57,7,3532.23,2004-01-29,Shipped,1,1,2004,Vintage Cars,West Coast Collectables Co.,Burbank,CA,USA,NA,3532.23
10172,39,100.00,7,6023.16,2003-11-05,Shipped,4,11,2003,Classic Cars,Gift Depot Inc.,Bridgewater,CT,USA,NA,3900.00
10253,40,42.67,7,1706.80,2004-06-01,Cancelled,2,6,2004,Classic Cars,UK Collectables,Liverpool,Liverpool,UK,EMEA,1706.80
10353,40,44.51,7,1780.40,2004-12-04,Shipped,4,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,CT,USA,NA,1780.40
10305,40,57.90,7,2316.00,2004-10-13,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,MA,USA,NA,2316.00
10244,40,100.00,7,4684.80,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4000.00
10212,40,100.00,7,4910.40,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4000.00
10313,40,100.00,7,6678.00,2004-10-22,Shipped,4,10,2004,Classic Cars,Canadian Gift Exchange Network,Vancouver,BC,Canada,NA,4000.00
10235,41,35.35,7,1449.35,2004-04-02,Shipped,2,4,2004,Vintage Cars,Royal Canadian Collectables,Tsawassen,Tsawassen,Canada,NA,1449.35
10357,41,61.99,7,2541.59,2004-12-10,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,2541.59
10175,41,69.28,7,2840.48,2003-11-06,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors,London,London,UK,EMEA,2840.48
10372,41,86.89,7,3562.49,2005-01-26,Shipped,1,1,2005,Vintage Cars,Tokyo Collectables,Tokyo,Minato-ku,Japan,APAC,3562.49
10211,41,100.00,7,5673.58,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,Paris,Paris,France,EMEA,4100.00
10358,41,100.00,7,5684.65,2004-12-10,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4100.00
10378,41,100.00,7,5856.85,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,4100.00
10184,42,31.82,7,1336.44,2003-11-14,Shipped,4,11,2003,Classic Cars,Iberia Gift Imports,Sevilla,\N,Spain,EMEA,1336.44
10204,42,100.00,7,4242.00,2003-12-02,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,NYC,NY,USA,NA,4200.00
10110,42,100.00,7,6069.00,2003-03-18,Shipped,1,3,2003,Vintage Cars,AV Stores,Manchester,Manchester,UK,EMEA,4200.00
10278,42,100.00,7,6401.22,2004-08-06,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,Las Vegas,NV,USA,NA,4200.00
10135,42,100.00,7,8008.56,2003-07-02,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,NA,4200.00
10134,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,Paris,\N,France,EMEA,3570.29
10145,43,95.80,7,4119.40,2003-08-25,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,CA,USA,NA,4119.40
10380,44,36.29,7,1596.76,2005-02-16,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Madrid,Madrid,Spain,EMEA,1596.76
10165,44,53.44,7,2351.36,2003-10-22,Shipped,4,10,2003,Trains,Dragon Souveniers,Singapore,\N,Singapore,APAC,2351.36
10316,44,62.19,7,2736.36,2004-11-01,Shipped,4,11,2004,Planes,giftsbymail.co.uk,Cowes,Isle of Wight,UK,EMEA,2736.36
10191,44,66.29,7,2916.76,2003-11-20,Shipped,4,11,2003,Classic Cars,Toms Spezialitten,Koln,Koln,Germany,EMEA,2916.76
